Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
20274;32479;"Direction Des Routes";"Aérien issu de reprise des données électroniques";5632;;" ";;;;34.90;36.60;"MHz"
20274;32479;"Direction Des Routes";"Aérien issu de reprise des données électroniques";5632;;" ";;;;39.40;40.60;"MHz"
20318;17732;"ORANGE service fixe";"Antenne parabolique";4866749;0.90;"Directif";293.70;9.00;"FH";17.70;18.10;"GHz"
20318;17732;"ORANGE service fixe";"Antenne parabolique";4866749;0.90;"Directif";293.70;9.00;"FH";18.60;18.80;"GHz"
20318;17732;"ORANGE service fixe";"Antenne parabolique";4866749;0.90;"Directif";293.70;9.00;"FH";18.80;19.30;"GHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";1071812;1.20;"Directif";326.10;27.00;"FH";6425.00;6700.00;"MHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";1071812;1.20;"Directif";326.10;27.00;"FH";6700.00;7075.00;"MHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";3552889;0.90;"Directif";57.40;29.00;"FH";10.70;11.70;"GHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";3552889;0.90;"Directif";57.40;29.00;"FH";10.70;11.70;"GHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";3552889;0.90;"Directif";57.40;29.00;"FH";10.70;11.70;"GHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";3552889;0.90;"Directif";57.40;29.00;"FH";10.70;11.70;"GHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";5032222;0.30;"Directif";147.90;26.00;"FH";22.40;22.50;"GHz"
20332;21773;"ORANGE service fixe";"Antenne parabolique";5032222;0.30;"Directif";147.90;26.00;"FH";23.40;23.50;"GHz"
20334;21774;"ORANGE service fixe";"Antenne parabolique";3552893;0.90;"Directif";237.50;21.00;"FH";10.70;11.70;"GHz"
20334;21774;"ORANGE service fixe";"Antenne parabolique";3552893;0.90;"Directif";237.50;21.00;"FH";10.70;11.70;"GHz"
20334;21774;"ORANGE service fixe";"Antenne parabolique";3552893;0.90;"Directif";237.50;21.00;"FH";10.70;11.70;"GHz"
20334;21774;"ORANGE service fixe";"Antenne parabolique";3552893;0.90;"Directif";237.50;21.00;"FH";10.70;11.70;"GHz"
20336;23243;"ORANGE service fixe";"Antenne parabolique";763691;1.80;"Directif";194.50;14.00;"FH";6425.00;6700.00;"MHz"
20336;23243;"ORANGE service fixe";"Antenne parabolique";763691;1.80;"Directif";194.50;14.00;"FH";6700.00;7075.00;"MHz"
20336;23243;"ORANGE service fixe";"Antenne parabolique";3648642;0.30;"Directif";268.70;14.00;"FH";37.50;38.00;"GHz"
20336;23243;"ORANGE service fixe";"Antenne parabolique";3648642;0.30;"Directif";268.70;14.00;"FH";38.50;39.50;"GHz"
20342;41202;"ORANGE service fixe";"Antenne parabolique";3703177;0.60;"Directif";55.50;10.00;"FH";17.70;18.10;"GHz"
20342;41202;"ORANGE service fixe";"Antenne parabolique";3703177;0.60;"Directif";55.50;10.00;"FH";18.60;18.80;"GHz"
20342;41202;"ORANGE service fixe";"Antenne parabolique";3703177;0.60;"Directif";55.50;10.00;"FH";18.80;19.30;"GHz"
20354;41688;"ORANGE service fixe";"Yagi";842642;0.10;"Directif";79.80;10.00;"FH ABI";154.00;156.00;"MHz"
20354;41688;"ORANGE service fixe";"Yagi";842642;0.10;"Directif";79.80;10.00;"FH ABI";157.40;160.60;"MHz"
20354;41688;"ORANGE service fixe";"Antenne parabolique";4788720;0.30;"Directif";34.30;8.00;"FH";37.50;38.00;"GHz"
20354;41688;"ORANGE service fixe";"Antenne parabolique";4788720;0.30;"Directif";34.30;8.00;"FH";38.50;39.50;"GHz"
20364;60072;"ORANGE service fixe";"Antenne parabolique";4161223;0.30;"Directif";220.50;4.00;"FH";37.50;38.00;"GHz"
20364;60072;"ORANGE service fixe";"Antenne parabolique";4161223;0.30;"Directif";220.50;4.00;"FH";37.50;38.00;"GHz"
20364;60072;"ORANGE service fixe";"Antenne parabolique";4161223;0.30;"Directif";220.50;4.00;"FH";38.50;39.50;"GHz"
20364;60072;"ORANGE service fixe";"Antenne parabolique";4161223;0.30;"Directif";220.50;4.00;"FH";38.50;39.50;"GHz"
