Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
7598;30615;"Direction Des Routes";"Aérien issu de reprise des données électroniques";1908;;" ";;;;39.40;40.60;"MHz"
7616;107430;"ORANGE service fixe";"Antenne parabolique";165063;0.60;"Directif";164.90;15.00;"FH";8175.00;8215.00;"MHz"
7616;107430;"ORANGE service fixe";"Yagi";671680;0.50;"Directif";221.00;8.00;"FH ABI";456.00;460.00;"MHz"
7616;107430;"ORANGE service fixe";"Yagi";671680;0.50;"Directif";221.00;8.00;"FH ABI";466.00;470.00;"MHz"
7624;16352;"ORANGE service fixe";"Antenne parabolique";165283;0.60;"Directif";178.20;10.00;"FH";8175.00;8215.00;"MHz"
7624;16352;"ORANGE service fixe";"Antenne parabolique";2059973;0.60;"Directif";178.20;11.50;"FH";10.70;11.70;"GHz"
7624;16352;"ORANGE service fixe";"Antenne parabolique";2059973;0.60;"Directif";178.20;11.50;"FH";10.70;11.70;"GHz"
7624;16352;"ORANGE service fixe";"Antenne parabolique";4540820;0.30;"Directif";14.00;7.50;"FH";22.40;22.50;"GHz"
7638;18013;"ORANGE service fixe";"Antenne parabolique";165494;0.60;"Directif";269.30;12.00;"FH";12.80;13.20;"GHz"
7638;18013;"ORANGE service fixe";"Antenne parabolique";451719;1.20;"Directif";269.00;10.00;"FH";6425.00;6700.00;"MHz"
7638;18013;"ORANGE service fixe";"Antenne parabolique";451719;1.20;"Directif";269.00;10.00;"FH";6700.00;7075.00;"MHz"
7662;22872;"ORANGE service fixe";"Antenne parabolique";165913;1.20;"Directif";72.10;20.00;"FH";8400.00;8500.00;"MHz"
7666;49108;"ORANGE service fixe";"Antenne parabolique";165960;1.10;"Directif";211.20;6.00;"FH";15.20;15.30;"GHz"
7672;49961;"ORANGE service fixe";"Yagi";166052;1.60;"Directif";160.70;7.00;"FH";1377.00;1400.00;"MHz"
7674;49963;"ORANGE service fixe";"Cornet";166065;0.30;"Directif";80.80;;"FH";1385.00;1400.00;"MHz"
7674;49963;"ORANGE service fixe";"Cornet";166065;0.30;"Directif";80.80;;"FH";1427.00;1429.00;"MHz"
7674;49963;"ORANGE service fixe";"Cornet";166065;0.30;"Directif";80.80;;"FH";1452.00;1460.00;"MHz"
7676;54206;"ORANGE service fixe";"Antenne parabolique";1075743;0.60;"Directif";126.30;7.00;"FH";8025.00;8175.00;"MHz"
7676;54206;"ORANGE service fixe";"Antenne parabolique";1075743;0.60;"Directif";126.30;7.00;"FH";8215.00;8400.00;"MHz"
7678;54207;"ORANGE service fixe";"Antenne parabolique";2059976;0.60;"Directif";216.20;7.00;"FH";10.70;11.70;"GHz"
7678;54207;"ORANGE service fixe";"Antenne parabolique";2696609;0.60;"Directif";216.20;7.00;"FH";12.80;13.20;"GHz"
7690;50541;"ANFR / DTCG";"Antenne Gonio";231090;1.70;"Non Directif";;31.00;"GONIO";20.00;160.00;"MHz"
7690;50541;"ANFR / DTCG";"Antenne Gonio";231090;1.70;"Non Directif";;31.00;"GONIO";160.00;400.00;"MHz"
7690;50541;"ANFR / DTCG";"Antenne Gonio";231090;1.70;"Non Directif";;31.00;"GONIO";400.00;1350.00;"MHz"
7690;50541;"ANFR / DTCG";"Fouet";231099;2.00;"Non Directif";;25.00;"REC";20.00;80.00;"MHz"
7690;50541;"ANFR / DTCG";"Discone";231101;0.90;"Non Directif";;25.00;"REC";70.00;400.00;"MHz"
7690;50541;"ANFR / DTCG";"Discone";231105;0.40;"Non Directif";;28.00;"REC";400.00;1350.00;"MHz"
24267;108542;"SFR";"Antenne parabolique";8397;1.20;"Directif";311.30;10.50;"FH";6700.00;7075.00;"MHz"
24267;108542;"SFR";"Antenne parabolique";8398;1.00;"Directif";90.10;10.50;"FH";19.30;19.70;"GHz"
24267;108542;"SFR";"Antenne parabolique";8400;1.20;"Directif";189.00;7.50;"FH";10.70;11.70;"GHz"
24267;108542;"SFR";"Antenne parabolique";263381;1.20;"Directif";352.80;7.50;"FH";19.30;19.70;"GHz"
