Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
6156;13060;"ORANGE service fixe";"Antenne parabolique";4264702;0.30;"Directif";126.40;4.50;"FH";37.50;38.00;"GHz"
6156;13060;"ORANGE service fixe";"Antenne parabolique";4264702;0.30;"Directif";126.40;4.50;"FH";38.50;39.50;"GHz"
6162;17308;"ORANGE service fixe";"Antenne parabolique";4159242;0.60;"Directif";334.50;30.00;"FH";22.40;22.50;"GHz"
6162;17308;"ORANGE service fixe";"Antenne parabolique";5941465;0.60;"Directif";86.00;31.00;"FH";18.60;18.80;"GHz"
6168;20688;"ORANGE service fixe";"Antenne parabolique";1339167;0.60;"Directif";15.30;9.00;"FH";12.80;13.20;"GHz"
6170;20689;"ORANGE service fixe";"Antenne parabolique";4639854;0.90;"Directif";76.90;20.00;"FH";18.60;18.80;"GHz"
6170;20689;"ORANGE service fixe";"Antenne parabolique";5840025;0.60;"Directif";222.40;20.00;"FH";23.40;23.50;"GHz"
6174;22718;"ORANGE service fixe";"Antenne parabolique";4159239;0.60;"Directif";154.50;17.00;"FH";22.40;22.50;"GHz"
6174;22718;"ORANGE service fixe";"Antenne parabolique";4159239;0.60;"Directif";154.50;17.00;"FH";23.40;23.50;"GHz"
6178;24331;"ORANGE service fixe";"Antenne parabolique";104777;0.60;"Directif";235.30;10.00;"FH";12.80;13.20;"GHz"
6178;24331;"ORANGE service fixe";"Antenne parabolique";3203833;0.60;"Directif";235.30;10.00;"FH";17.70;18.10;"GHz"
6178;24331;"ORANGE service fixe";"Antenne parabolique";3203833;0.60;"Directif";235.30;10.00;"FH";18.60;18.80;"GHz"
6178;24331;"ORANGE service fixe";"Antenne parabolique";3203833;0.60;"Directif";235.30;10.00;"FH";18.80;19.30;"GHz"
6180;40486;"ORANGE service fixe";"Antenne parabolique";1705108;0.60;"Directif";239.90;25.00;"FH";8025.00;8175.00;"MHz"
6180;40486;"ORANGE service fixe";"Antenne parabolique";1705108;0.60;"Directif";239.90;25.00;"FH";8215.00;8400.00;"MHz"
6180;40486;"ORANGE service fixe";"Antenne parabolique";4773780;0.30;"Directif";37.50;23.00;"FH";22.40;22.50;"GHz"
6180;40486;"ORANGE service fixe";"Antenne parabolique";4773780;0.30;"Directif";37.50;23.00;"FH";23.40;23.50;"GHz"
6182;41427;"ORANGE service fixe";"Plan passif ou miroir";104791;3.00;"Directif";101.70;20.00;"FH";12.80;13.20;"GHz"
6182;41427;"ORANGE service fixe";"Plan passif ou miroir";104791;3.00;"Directif";101.70;20.00;"FH";12.80;13.20;"GHz"
6182;41427;"ORANGE service fixe";"Plan passif ou miroir";1042702;3.00;"Directif";26.60;20.00;"FH";12.80;13.20;"GHz"
6182;41427;"ORANGE service fixe";"Plan passif ou miroir";1042702;3.00;"Directif";26.60;20.00;"FH";12.80;13.20;"GHz"
6184;41428;"ORANGE service fixe";"Antenne parabolique";1042705;1.80;"Directif";206.60;11.00;"FH";12.80;13.20;"GHz"
6184;41428;"ORANGE service fixe";"Antenne parabolique";1042705;1.80;"Directif";206.60;11.00;"FH";12.80;13.20;"GHz"
6184;41428;"ORANGE service fixe";"Antenne parabolique";5119893;0.30;"Directif";37.20;10.00;"FH";37.50;38.00;"GHz"
6184;41428;"ORANGE service fixe";"Antenne parabolique";5119893;0.30;"Directif";37.20;10.00;"FH";38.50;39.50;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";2058491;0.90;"Directif";229.00;12.00;"FH";17.70;18.10;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";2058491;0.90;"Directif";229.00;12.00;"FH";17.70;18.10;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";2058491;0.90;"Directif";229.00;12.00;"FH";17.70;18.10;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";2058491;0.90;"Directif";229.00;12.00;"FH";17.70;18.10;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";2058491;0.90;"Directif";229.00;12.00;"FH";18.60;18.80;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";2058491;0.90;"Directif";229.00;12.00;"FH";18.80;19.30;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";4717411;0.60;"Directif";1.20;11.00;"FH";37.50;38.00;"GHz"
6186;45255;"ORANGE service fixe";"Antenne parabolique";4717411;0.60;"Directif";1.20;11.00;"FH";38.50;39.50;"GHz"
70743;101436;"BOUYGUES TELECOM";"Panneau";111198;2.40;"Directif";0.00;10.80;"GSM 900";880.10;889.90;"MHz"
70743;101436;"BOUYGUES TELECOM";"Panneau";111198;2.40;"Directif";0.00;10.80;"GSM 900";925.10;934.90;"MHz"
70743;101436;"BOUYGUES TELECOM";"Antenne parabolique";111199;1.60;"Directif";26.00;4.30;"GSM 900";880.10;889.90;"MHz"
70743;101436;"BOUYGUES TELECOM";"Antenne parabolique";111199;1.60;"Directif";26.00;4.30;"GSM 900";925.10;934.90;"MHz"
70757;195402;"BOUYGUES TELECOM";"Antenne parabolique";111239;1.80;"Directif";206.00;10.00;"FH";5925.00;6425.00;"MHz"
70757;195402;"BOUYGUES TELECOM";"Antenne parabolique";677079;0.30;"Directif";184.00;24.50;"FH";23.10;23.10;"GHz"
70757;195402;"BOUYGUES TELECOM";"Antenne parabolique";6090361;2.40;"Directif";1.00;25.00;"FH";5925.00;6425.00;"MHz"
108912;64765;"ORANGE service fixe";"Antenne parabolique";5014498;1.80;"Directif";109.70;8.00;"FH";10.70;11.70;"GHz"
255169;6430;"Direction Des Routes";"Groundplane";441452;1.80;"Non Directif";;14.00;"EM/REC";30.80;32.10;"MHz"
255169;6430;"Direction Des Routes";"Groundplane";441452;1.80;"Non Directif";;14.00;"EM/REC";39.40;40.60;"MHz"
255171;20680;"Direction Des Routes";"Groundplane";441454;1.80;"Non Directif";;15.00;"EM/REC";30.80;32.10;"MHz"
255171;20680;"Direction Des Routes";"Groundplane";441454;1.80;"Non Directif";;15.00;"EM/REC";39.40;40.60;"MHz"
255174;6432;"Direction Des Routes";"Groundplane";441464;1.80;"Non Directif";;9.00;"EM/REC";30.80;32.10;"MHz"
255174;6432;"Direction Des Routes";"Groundplane";441464;1.80;"Non Directif";;9.00;"EM/REC";39.40;40.60;"MHz"
255176;20679;"Direction Des Routes";"Groundplane";441466;1.80;"Non Directif";;8.00;"EM/REC";30.80;32.10;"MHz"
255176;20679;"Direction Des Routes";"Groundplane";441466;1.80;"Non Directif";;8.00;"EM/REC";39.40;40.60;"MHz"
255320;20681;"Direction Des Routes";"Groundplane";442197;1.80;"Non Directif";;8.00;"EM/REC";30.80;32.10;"MHz"
255320;20681;"Direction Des Routes";"Groundplane";442197;1.80;"Non Directif";;8.00;"EM/REC";39.40;40.60;"MHz"
255322;6438;"Direction Des Routes";"Groundplane";442199;1.80;"Non Directif";;6.00;"EM/REC";30.80;32.10;"MHz"
255322;6438;"Direction Des Routes";"Groundplane";442199;1.80;"Non Directif";;6.00;"EM/REC";39.40;40.60;"MHz"
255327;6440;"Direction Des Routes";"Groundplane";442215;1.80;"Non Directif";;20.00;"EM/REC";30.80;32.10;"MHz"
255327;6440;"Direction Des Routes";"Groundplane";442215;1.80;"Non Directif";;20.00;"EM/REC";39.40;40.60;"MHz"
255352;7532;"Direction Des Routes";"Groundplane";442288;1.80;"Non Directif";;7.00;"EM/REC";30.80;32.10;"MHz"
255352;7532;"Direction Des Routes";"Groundplane";442288;1.80;"Non Directif";;7.00;"EM/REC";39.40;40.60;"MHz"
255410;7533;"Direction Des Routes";"Groundplane";442429;1.80;"Non Directif";;9.00;"EM/REC";30.80;32.10;"MHz"
255410;7533;"Direction Des Routes";"Groundplane";442429;1.80;"Non Directif";;9.00;"EM/REC";39.40;40.60;"MHz"
255419;7534;"Direction Des Routes";"Groundplane";442441;1.80;"Non Directif";;8.00;"EM/REC";30.80;32.10;"MHz"
255419;7534;"Direction Des Routes";"Groundplane";442441;1.80;"Non Directif";;8.00;"EM/REC";39.40;40.60;"MHz"
255502;12123;"Direction Des Routes";"Groundplane";442680;1.80;"Non Directif";;12.00;"EM/REC";30.80;32.10;"MHz"
255502;12123;"Direction Des Routes";"Groundplane";442680;1.80;"Non Directif";;12.00;"EM/REC";39.40;40.60;"MHz"
305989;395626;"SFR";"Panneau";634954;2.60;"Directif";160.00;18.30;"LTE 800";801.00;811.00;"MHz"
305989;395626;"SFR";"Panneau";634954;2.60;"Directif";160.00;18.30;"LTE 800";842.00;852.00;"MHz"
305989;395626;"SFR";"Panneau";634954;2.60;"Directif";160.00;18.30;"UMTS 900";904.90;914.90;"MHz"
305989;395626;"SFR";"Panneau";634954;2.60;"Directif";160.00;18.30;"GSM 900";904.90;914.90;"MHz"
305989;395626;"SFR";"Panneau";634954;2.60;"Directif";160.00;18.30;"UMTS 900";949.90;959.90;"MHz"
305989;395626;"SFR";"Panneau";634954;2.60;"Directif";160.00;18.30;"GSM 900";949.90;959.90;"MHz"
305989;395626;"SFR";"Antenne parabolique";6261869;0.30;"Directif";146.60;19.80;"FH";22.20;22.40;"GHz"
305989;799850;"BOUYGUES TELECOM";"Panneau";750634954;2.60;"Directif";160.00;18.30;"LTE 800";791.00;801.00;"MHz"
305989;799850;"BOUYGUES TELECOM";"Panneau";750634954;2.60;"Directif";160.00;18.30;"LTE 800";832.00;842.00;"MHz"
