Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
12534;17454;"ORANGE service fixe";"Antenne parabolique";230312;0.30;"Directif";236.30;10.00;"FH";22.40;22.50;"GHz"
12534;17454;"ORANGE service fixe";"Antenne parabolique";230312;0.30;"Directif";236.30;10.00;"FH";23.40;23.50;"GHz"
12540;17448;"ORANGE service fixe";"Antenne parabolique";2059991;1.20;"Directif";226.70;25.00;"FH";8025.00;8175.00;"MHz"
12540;17448;"ORANGE service fixe";"Antenne parabolique";2059991;1.20;"Directif";226.70;25.00;"FH";8215.00;8400.00;"MHz"
12540;17448;"ORANGE service fixe";"Antenne parabolique";2879128;0.60;"Directif";21.00;25.00;"FH";10.70;11.70;"GHz"
12540;17448;"ORANGE service fixe";"Antenne parabolique";2879128;0.60;"Directif";21.00;25.00;"FH";10.70;11.70;"GHz"
12562;43396;"ORANGE service fixe";"Plan passif ou miroir";231861;2.30;"Directif";166.40;29.00;"FH";14.20;14.50;"GHz"
12562;43396;"ORANGE service fixe";"Plan passif ou miroir";231863;2.30;"Directif";171.50;29.00;"FH";14.20;14.50;"GHz"
98364;57639;"ORANGE";"Panneau";665046;2.60;"Directif";200.00;41.00;"LTE 800";811.00;821.00;"MHz"
98364;57639;"ORANGE";"Panneau";665046;2.60;"Directif";200.00;41.00;"LTE 800";852.00;862.00;"MHz"
98364;57639;"ORANGE";"Panneau";665046;2.60;"Directif";200.00;41.00;"GSM 900";889.90;899.90;"MHz"
98364;57639;"ORANGE";"Panneau";665046;2.60;"Directif";200.00;41.00;"UMTS 900";889.90;899.90;"MHz"
98364;57639;"ORANGE";"Panneau";665046;2.60;"Directif";200.00;41.00;"GSM 900";934.90;944.90;"MHz"
98364;57639;"ORANGE";"Panneau";665046;2.60;"Directif";200.00;41.00;"UMTS 900";934.90;944.90;"MHz"
98364;57639;"ORANGE";"Panneau";665048;2.60;"Directif";320.00;41.00;"LTE 800";811.00;821.00;"MHz"
98364;57639;"ORANGE";"Panneau";665048;2.60;"Directif";320.00;41.00;"LTE 800";852.00;862.00;"MHz"
98364;57639;"ORANGE";"Panneau";665048;2.60;"Directif";320.00;41.00;"GSM 900";889.90;899.90;"MHz"
98364;57639;"ORANGE";"Panneau";665048;2.60;"Directif";320.00;41.00;"UMTS 900";889.90;899.90;"MHz"
